date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-14 14:06:11,Verizon,,8,15,44,"""At a time like this, it is essential for all of us to work together and do what we can to support the world’s physical, mental and emotional health."" -@gurugk ___ @VerizonMedia donates $10M in advertising to mental health, #COVID19 awareness:",,@gurugk @verizonmedia,#COVID19,1250062801546235909,https://twitter.com/Verizon/status/1250062801546235909
2020-04-12 20:00:06,Verizon,,4,7,32,"We’re here. And we’re ready. To help manage your plan, stay connected, and get the data you need to keep working, learning, and streaming. We’re all in this together. Be well, stay safe. https://vz.to/2UAAqFi",,,,1249427091508125700,https://twitter.com/Verizon/status/1249427091508125700
2020-04-11 14:00:02,Verizon,,7,26,141,"This is a Verizon portable cell site. They are being deployed around the country to provide additional network coverage at Emergency Operations Centers, coronavirus mobile testing sites & quarantine areas. Another reason why we’re here and we’re ready: https://vz.to/2U6w6NN",,,,1248974090758770693,https://twitter.com/Verizon/status/1248974090758770693
2020-04-10 21:15:56,Verizon,,0,5,22,"The need for blood donations never gets put on hold. That’s why we're donating $1M to @RedCross to conduct specialized blood drives as they face overwhelming shortages during #COVID19. Thank you always, but especially now for this life-saving work. https://vz.to/3b0kcLx",,@RedCross,#COVID19,1248721399256137728,https://twitter.com/Verizon/status/1248721399256137728
2020-04-10 20:26:50,Verizon,,1,6,35,"#COVID19 is increasing the demand for network connectivity in our nation’s hospitals. Our network team came up with a creative solution to help Providence St. Vincent Medical Center in Portland, Oregon. https://vz.to/2y7B7Nu",,,#COVID19,1248709044489125888,https://twitter.com/Verizon/status/1248709044489125888
2020-04-10 14:49:08,Verizon,,1,4,22,"Touch ID and Face ID both help keep your account safe. And you can set them up easily through the My Verizon app by navigating there through the search assistant. Save out, and you’re done. Account secured. https://vz.to/34ovAhR",,,,1248624057760641036,https://twitter.com/Verizon/status/1248624057760641036
2020-04-10 00:10:00,Verizon,,15,21,44,"#PayItForwardLIVE Your morning coffee shop, your favorite hairstylist, the corner store down the block. We're all deeply feeling the effects of COVID-19, and so are small businesses. Here are some ways you can support them: http://verizon.com/PayItForwardLIVE",,,#PayItForwardLIVE #PayItForwardLIVE,1248402819016613893,https://twitter.com/Verizon/status/1248402819016613893
2020-04-09 17:14:06,Verizon,,1,2,9,"Personalized security questions help keep your account safe. Just navigate to Manage Security Questions using the search assistant in the app. Choose a few questions / answers from the drop-down, and save out. Security personalized. Problem solved. https://vz.to/2Vfygdp",,,,1248298150785409024,https://twitter.com/Verizon/status/1248298150785409024
2020-04-09 15:25:37,Verizon,,4,10,19,Our engineers are on the ground. And our commitment to getting everyone through this crisis is unwavering. Stay home and stay safe. We’re working hard to keep you connected.,,,,1248270850182299648,https://twitter.com/Verizon/status/1248270850182299648
2020-04-09 14:27:59,Verizon,,1,2,9,"31 states, including the District of Columbia, have requested Verizon Response Team assistance. #COVID19",,,#COVID19,1248256347583524870,https://twitter.com/Verizon/status/1248256347583524870
2020-04-09 14:26:44,Verizon,,2,4,12,"Pop-up healthcare facilities and drive-thru coronavirus testing sites, quarantine facilities on military bases and airports, support for medical and emergency operation centers are examples of where the VRT is deployed. #COVID19",,,#COVID19,1248256031618195457,https://twitter.com/Verizon/status/1248256031618195457
2020-04-09 14:26:16,Verizon,,1,3,13,"For the first time in its history, the Verizon Response Team (VRT) is active on a nationwide basis, with more than 270 engagements. #COVID19",,,#COVID19,1248255916014817281,https://twitter.com/Verizon/status/1248255916014817281
2020-04-08 17:07:14,Verizon,,5,7,33,We’re here. And we’re ready to help healthcare workers on the frontlines. That’s why we contributed $5 million to the Center for Disaster Philanthropy COVID-19 Response Fund & Direct Relief to help ensure they have what they need to do their work. http://vz.to/coronavirus,,,,1247934036984713216,https://twitter.com/Verizon/status/1247934036984713216
2020-04-08 15:25:08,Verizon,,0,9,28,"We’re ready to keep you connected at times like this. That’s why we’re helping supply critical tech needs for emergency response facilities, mobile testing sites and quarantine sites. Learn more about how we’re partnering with #COVID19 first responders at: https://vz.to/2U6w6NN",,,#COVID19,1247908342502170627,https://twitter.com/Verizon/status/1247908342502170627
2020-04-08 00:10:01,Verizon,,2,6,26,"#PayItForwardLIVE Your morning coffee shop, your favorite hairstylist, the corner store down the block. We're all deeply feeling the effects of COVID-19, and so are small businesses. Find out how you can support them at http://verizon.com/payitforwardlive",,,#PayItForwardLIVE #PayItForwardLIVE,1247678044900405249,https://twitter.com/Verizon/status/1247678044900405249
2020-04-07 20:03:13,Verizon,,1,18,70,Nurses. Doctors. First Responders. Thank you to all healthcare heroes and the essential organizations that keep them safe. @DirectRelief #WorldHealthDay,,@DirectRelief,#WorldHealthDay,1247615935642505218,https://twitter.com/Verizon/status/1247615935642505218
2020-04-07 14:08:06,Verizon,,19,15,47,"We’re dedicated to feeding the front lines, giving students more data, keeping our healthcare workers and first responders safe, helping small businesses, and investing in our network—because you need it now more than ever. And we’re not stopping there.",,,,1247526569666465799,https://twitter.com/Verizon/status/1247526569666465799
2020-04-06 19:52:52,Verizon,,2,10,19,We’re online 24/7 at http://vzw.com for support. Select stores remain open for in-store pickup for critical device orders &amp; appointment only critical tech support. See our store locator to review our safety guidelines in advance of visiting: https://www.verizonwireless.com/stores,,,,1247250943911120896,https://twitter.com/Verizon/status/1247250943911120896
2020-04-06 16:13:17,Verizon,,3,16,40,We are proud to partner with @GlblCtzn for One World: #TogetherAtHome — a night of music and action on April 18th to celebrate the heroic efforts of community health workers and support the @WHO in the global fight to end COVID-19. Take action with us now: https://glblctzn.me/34aQLUB,,@GlblCtzn @WHO,#TogetherAtHome,1247195685797142529,https://twitter.com/Verizon/status/1247195685797142529
2020-04-05 18:05:58,Verizon,,10,16,91,In the fight against #COVID19 we’re only as strong as our frontline. Our $2.5 million donation to @DirectRelief will help provide: - Protective masks - Exam gloves - Isolation gowns All going to our healthcare workers. https://vz.to/2wJ99Ym,,@DirectRelief,#COVID19,1246861652114407425,https://twitter.com/Verizon/status/1246861652114407425
2020-04-04 15:23:50,Verizon,,2,6,14,Digital bullying and exclusion: How to keep our kids emotionally safe while they're home: http://vz.to/7420,,,,1246458464534171649,https://twitter.com/Verizon/status/1246458464534171649
2020-04-04 14:00:02,Verizon,,5,25,111,Our network remains up and running. Our engineers are on the ground. Our online support is here to help. And our commitment to getting everyone through this crisis is unwavering. We’re here. And we’re ready. http://vz.to/coronavirus,,,,1246437374214787073,https://twitter.com/Verizon/status/1246437374214787073
2020-04-03 22:03:53,Verizon,,3,9,25,We're helping small businesses feed the frontlines—a big initiative to help care for the ones who are taking care of us. A handful of New York City restaurants are coming together to service two area hospitals during #COVID19. https://vz.to/39FEFUr,,,#COVID19,1246196751469621248,https://twitter.com/Verizon/status/1246196751469621248
2020-04-03 21:15:39,Verizon,,0,4,23,Many students depend on school for their next meal. Our $5 million contribution to @NoKidHungry will go towards aiding millions of vulnerable children as schools shut down. Learn more about how we’re responding to #COVID19 at: http://vz.to/coronavirus,,@nokidhungry,#COVID19,1246184611757150209,https://twitter.com/Verizon/status/1246184611757150209
2020-04-03 21:06:12,Verizon,,4,20,65,"Schools across the country are shutting down in response to #COVID19, but that isn’t stopping schools’ staff from making sure their students have the meals they need. Thank you to everyone still working to ensure no kid goes hungry. #ThankAHungerHero @nokidhungry",,@nokidhungry,#COVID19 #ThankAHungerHero,1246182235646103553,https://twitter.com/Verizon/status/1246182235646103553
2020-04-03 15:42:15,Verizon,,4,1,17,"We’re here. And we’re ready to make sure you have the tech you need. That’s why we’re waiving activation fees when you shop from home. Plus, free two-day shipping, so you can upgrade or add a new line. Stay home, stay safe, and stay connected. https://vz.to/3bLUQBc",,,,1246100711592660994,https://twitter.com/Verizon/status/1246100711592660994
2020-04-03 00:10:20,Verizon,,17,48,83,"#PayItForwardLIVE Your morning coffee shop, your favorite hairstylist, the corner store down the block. We're all deeply feeling the effects of COVID-19, and so are small businesses. Here are some ways you can support them: http://verizon.com/PayItForwardLIVE",,,#PayItForwardLIVE #PayItForwardLIVE,1245866186732011520,https://twitter.com/Verizon/status/1245866186732011520
2020-04-02 19:44:07,Verizon,,4,4,18,"We’re here. And we’re ready. To help manage your plan, stay connected, and get the data you need to keep working, learning, and streaming. We’re all in this together. Be well, stay safe. https://vz.to/2UAAqFi",,,,1245799192133537793,https://twitter.com/Verizon/status/1245799192133537793
2020-04-01 22:49:53,Verizon,,10,14,53,"We don’t run from a crisis, we run to it. The Verizon Response Team is leading more than 160 engagements in the US with portable cell sites, WiFi hotspots, charging stations & other devices that help boost network performance and foster communications. http://vz.to/coronavirus",,,,1245483552017448961,https://twitter.com/Verizon/status/1245483552017448961
2020-04-01 15:51:22,Verizon,,3,2,11,"We’re here. And we’re ready. To make it easier to manage your accounts, upgrades, and almost everything else online. Stay safe. Stay connected. https://vz.to/33SAkfa",,,,1245378231227858944,https://twitter.com/Verizon/status/1245378231227858944
2020-04-01 00:16:43,Verizon,,10,21,47,"Your morning coffee shop, your favorite hairstylist, the corner store down the block. We're all deeply feeling the effects of COVID-19, and so are small businesses. Even if we can’t leave our homes, let’s come together to support our favorite small businesses. #PayItForwardLIVE",,,#PayItForwardLIVE #PayItForwardLIVE,1245143015720615944,https://twitter.com/Verizon/status/1245143015720615944
2020-03-30 20:52:34,Verizon,,1,11,27,"Thank you to all the teachers for showing up on screen so kids can continue to learn at home. The classroom has changed, but your commitment to educate remains. Stay home and stay connected. http://vz.to/coronavirus",,,,1244729251745628161,https://twitter.com/Verizon/status/1244729251745628161
2020-03-29 20:40:58,Verizon,,13,4,12,"We’re here. And we’re ready. To make it easier to manage your accounts, upgrades, and almost everything else online. Stay safe. Stay connected. https://vz.to/33SAkfa",,,,1244363945290485760,https://twitter.com/Verizon/status/1244363945290485760
2020-03-29 18:00:29,Verizon,,10,6,18,"We’re here. And we’re ready to help you keep things running smoothly. At home, anytime. Can’t get your router setup? Having problems streaming? We have the solutions online and in the My Verizon App. Be well, stay safe.",,,,1244323559566172163,https://twitter.com/Verizon/status/1244323559566172163
2020-03-29 17:25:45,Verizon,,8,43,112,"Our Verizon Response Team is here. And we’re ready to assist #COVID19 emergency crews, round-the-clock. See how we're ensuring that healthcare workers and first responders have access to the network they need to do their lifesaving work: http://vz.to/coronavirus",,,#COVID19,1244314818074546177,https://twitter.com/Verizon/status/1244314818074546177
2020-03-28 14:00:06,Verizon,,6,26,95,"We’re here. And we’re ready to help healthcare workers on the frontlines. That’s why we contributed $5 million to the Center for Disaster Philanthropy COVID-19 Response Fund & Direct Relief, to help ensure they have what they need to do their work. http://vz.to/coronavirus",,,,1243900677010722816,https://twitter.com/Verizon/status/1243900677010722816
2020-03-28 13:00:07,Verizon,,11,10,27,"We’re here. And we’re making it easier than ever to get what you need in the My Verizon App. From managing your account to upgrades to troubleshooting to staying on top of your data, it’s just a swipe away. Download the app. Stay safe. Stay connected. https://vz.to/2JjrttB",,,,1243885580137758720,https://twitter.com/Verizon/status/1243885580137758720
2020-03-27 00:28:35,Verizon,,10,53,130,"Your morning coffee shop, your go-to hairstylist, the corner store down the block. We’re all deeply affected by COVID-19, and so are small businesses. Even if we can’t leave our homes, let’s come together to support the local spots we love. #PayItForwardLIVE",,,#PayItForwardLIVE #PayItForwardLIVE,1243334062170931200,https://twitter.com/Verizon/status/1243334062170931200
2020-03-26 16:34:59,Verizon,,5,11,27,"We’re here. And we’re ready to help kids who rely on school for their next meal. Our $5 million contribution to @NoKidHungry will go towards aiding vulnerable children as schools shut down. In times like these, we’re all in this together. http://vz.to/coronavirus",,@nokidhungry,,1243214879726751745,https://twitter.com/Verizon/status/1243214879726751745
2020-03-25 16:01:37,Verizon,,27,36,102,We’re here. And we’re ready to support wireless customers and small businesses across the country with an extra 15GB 4G LTE to your shared data plan (extra 15GB of 4G LTE hotspot data for Unlimited). We’re all in this together. Stay safe. Stay connected.https://vz.to/15GB,,,,1242844092482097153,https://twitter.com/Verizon/status/1242844092482097153
2020-03-23 23:59:29,Verizon,,16,24,61,"We’re here and ready to help. While some stores are closing, others will remain open for critical phone replacements and urgent troubleshooting. You can still get what you need online at http://vzw.com or in the My Verizon app. So you can stay connected safely at home.",,,,1242239577714278406,https://twitter.com/Verizon/status/1242239577714278406
2020-03-23 18:45:43,Verizon,,5,40,107,"This is a Verizon portable cell site. They are being deployed around the country to provide additional network coverage at Emergency Operations Centers, coronavirus mobile testing sites & quarantine areas. Another reason why we’re here and we’re ready: https://vz.to/2U6w6NN",,,,1242160613088002051,https://twitter.com/Verizon/status/1242160613088002051
